,area,content,count,date,like,link,page,pk,title
196,中山區,配合台北市長柯文哲「市民安心地圖」政策，北市資訊局創各縣市之先，昨宣布公開犯罪案件地點資料，即起北市住宅、汽車與自行車三類竊盜案資料全上網，盼住在「犯罪熱區」民眾提高警覺。今日出版的《蘋果日報》報導，根據這份犯罪案件地點資料，可以發現北市住宅竊案數量前三名依序是中山區五十件、萬華區四十八件與北投區三十八件。中山區以中山北路、林森北路街廓各六件佔比較高，高房價區大安區雖只有二十一件，但其中通化街與師大夜市等商圈各有四件及三件。(葉國吏/綜合報導),37,2015/10/14/,,http://www.appledaily.com.tw/realtimenews/article/life/20151014/710949/applesearch/台北市「犯罪熱點」曝光　這裡最多小偷,4,apl00197,台北市「犯罪熱點」曝光　這裡最多小偷
197,中山區,,38,2015/10/14/,,http://www.appledaily.com.tw/appledaily/article/headline/20151014/36838074/applesearch/喝6萬疑被灌單狂漢炸酒店,4,apl00198,喝6萬疑被灌單 狂漢炸酒店
198,中山區,,39,2015/10/14/,,http://www.appledaily.com.tw/appledaily/article/headline/20151014/36837901/applesearch/北市創舉柯P揭犯罪熱區地圖,4,apl00199,北市創舉 柯P揭犯罪熱區地圖
199,中山區,,40,2015/10/13/,,http://www.appledaily.com.tw/appledaily/article/property/20151013/36834849/applesearch/北市法拍屋今年料增2成,4,apl00200,北市法拍屋 今年料增2成
200,中山區,,41,,,http://www.appledaily.com.tw/appledaily/article/property/20151011/36830793/applesearch/名人投資GiGi林如琦房產與副業多元投資,5,apl00201,
201,中山區,,42,2015/10/10/,,http://www.appledaily.com.tw/appledaily/article/property/20151010/36829951/applesearch/名人投資GiGi林如琦房產與副業多元投資,5,apl00202,名人投資 GiGi林如琦 房產與副業多元投資
202,中山區,,43,2015/10/10/,,http://www.appledaily.com.tw/appledaily/article/property/20151010/36827774/applesearch/林森北路旁租金報酬率上看3,5,apl00203,林森北路旁 租金報酬率上看3%
203,中山區,,44,2015/10/10/,,http://www.appledaily.com.tw/appledaily/article/property/20151010/36827812/applesearch/馬偕醫院周邊套房報酬率達3.2,5,apl00204,馬偕醫院周邊 套房報酬率達3.2%
204,中山區,,45,2015/10/10/,,http://www.appledaily.com.tw/appledaily/article/supplement/20151010/36828640/applesearch/北部版南瓜好菜鹹甜皆美味,5,apl00205,北部版 南瓜好菜 鹹甜皆美味
205,中山區,（新增目擊者說法）基隆市中山區德安路今晚7時許驚傳砍人，1名27歲的吳姓男子在自己駕駛的轎車中遭人連砍多刀，造成他右胸、左手臂等處嚴重受傷、目前已送往基隆長庚急救，所幸沒有生命危險。警方初步調查，吳男住在新北市中和區，今日傍晚到基隆，在下了德安交流道後，就被不明人士將車截住，持利器朝她攻擊，吳男被砍後自行走下車，但走沒10公尺就倒地，路人發現將他送醫。警方在吳男的駕駛座上， 發現一包疑為K他命白色粉末，另外，也起出幾包奶茶包及透明液体包，將帶回化驗，警方不排除是毒品所引起的糾紛。吳男目前仍在進行手術，無法做筆錄，警方正調閱案發現場周遭的監視錄影器展開調查；据目擊者表示，當時有看到1名男子將吳男拖出車外，用棍棒猛K後，駕駛約暗綠色自小客車，上交流道揚長而去。（突發中心／台北報導）發稿時間：19：46更新時間：22：56,46,2015/10/09/,,http://www.appledaily.com.tw/realtimenews/article/local/20151009/708441/applesearch/基隆一男子遭砍多刀　送醫急救中,5,apl00206,基隆一男子遭砍多刀　送醫急救中
206,中山區,(更新：影片)台北市中山區凌晨3時許發生一起車禍，1名30多歲男子駕駛豐田轎車，疑似車速過快，整輛車騎上分隔島，滑行10多公尺後，猛撞捷運文湖線的墩柱，造成駕駛受困車內，警消將暈倒的男子救出送醫，所幸無生命危險。 警方到場採證，發現該男子行經北安路往內湖方向，在敬業四路附近，駕車衝上分隔島，車輛打橫在島上滑行10多公尺後猛撞捷運墩柱，車身右側撞成了圓弧形狀，研判當時速度可能不慢。 車上男子疑似受到衝擊而暈倒，警消到場後開車門將他拉出，送往三總急救，所幸無生命危險。警方將為他抽血進行酒測，並進一步釐清車禍發生原因。（突發中心吳國仲／台北報導） 發稿時間0507更新時間1218,47,2015/10/09/,,http://www.appledaily.com.tw/realtimenews/article/local/20151009/708072/applesearch/騎分隔島滑行　轎車猛撞捷運墩柱,5,apl00207,騎分隔島滑行　轎車猛撞捷運墩柱
207,中山區,為了提升行車安全，並降低行車時噪音，北市新工處表示，北市府已在今年9月初試辦多孔隙瀝青混凝土鋪面（Porous Asphalt Concrete，簡稱：PAC）。新工處表示，PAC高孔隙率的特性，能在雨天時增加鋪面滲透雨水效率，避免形成水膜影響車輛輪胎抓地力，提高行車安全。另外也能減少輪胎與鋪面摩擦產生的噪音，應用在車流大或車速快的道路，可讓一些飽受行車噪音的住戶減輕困擾。 此外，新工處強調，PAC採開放性級配及高黏度改質瀝青，讓鋪面孔隙率達20%，仍可達到一般級配瀝青混凝土的承載能力。新工處特別建議民眾，能在雨天觀察比較PAC與一般瀝青混凝土，可以感受到PAC優異的防滑性能。 目前新工處於準備在內湖區成功路2段、中山區民權東路（臨行天宮）、建國北路1段（臨中山女高）及水源快速道路自福和橋至景福匝道等路段，試辦多孔隙瀝青混凝土鋪面。後續還規劃於重陽橋臺北市端延平北路匝道、環河北路2段自123巷至昌吉街等路段施作。(陳思豪／台北報導),48,2015/10/07/,,http://www.appledaily.com.tw/realtimenews/article/life/20151007/706724/applesearch/北市馬路要換新鋪面　防滑又能降低噪音,5,apl00208,北市馬路要換新鋪面　防滑又能降低噪音
208,中山區,北市文山區萬芳段3000坪土地7日將進行第一次金拍，土地總面積約3088坪，底價約1.99億元，債務人為鄭國華及康和建設；鄭國華現為康和證券集團總裁，拍賣原因則為給付票款。據拍賣公告，3000坪土地分作17標，土地分區多為林地、田地或是住宅用地，主要分布在文山區萬芳路26巷一帶。 康和建設在2001年時發生跳票事件，過去曾興建有新北市淡水區「紅樹林」、台北市大安區「榮耀敦南」及信義區「第凡內」等知名個案。寬頻房訊統計，康和建設自2002年起，陸續有建物或土地被法拍的紀錄，其中，2002、2003年在北市信義區、中山區及大安區的建物法拍，都得以順利拍出；今年7月也有北市大安區、內湖區建物法拍，累計以康和建設為名的拍賣案，共有63件。（詹宜軒／台北報導） 「蘋果掀房事」每周三中午12點半，午餐加好料～更多房地產新聞，請參考蘋果地產王粉絲團,49,2015/10/06/,,http://www.appledaily.com.tw/realtimenews/article/property/20151006/706154/applesearch/康和證鄭國華文山區土地　明金拍,5,apl00209,康和證鄭國華文山區土地　明金拍
209,中山區,登革熱疫情延燒，北市今再新增3例本土個案及1例境外移入個案，今年截至今日上午11時，累計本土性登革熱確診個案為46例及境外移入個案47例。今新增3例本土個案均為男性，分別居住於士林區、中山區及大同區，3人於潛伏期期間均曾至高雄、台南活動，比對3名個案的潛伏期、活動地區，均無出國紀錄，判定屬本土性登革熱個案，初步排除感染地為北市。台北市衛生局疾病管制處指陳少卿表示，另1例境外移入個案為馬來西亞來籍56歲女性，上月底來台探親入住大同區，本月初出現發燒症狀，曾自行服藥，因症狀未改善，再至醫院就醫確診感染，已掌握同住接觸者4人，均無疑似症狀。陳少卿說，目前已啟動登革熱緊急防治措施，針對本土及境外移入個案居住地及病毒血症期停留大於兩小時的活動地周邊半徑100與50公尺範圍，進行病媒蚊密度調查及清除孳生源，並持續監測個案及接觸者狀況。（沈能元／台北報導）</iframe,50,2015/10/06/,,http://www.appledaily.com.tw/realtimenews/article/life/20151006/705862/applesearch/北市新增3例登革熱個案　均曾到南部活動,5,apl00210,北市新增3例登革熱個案　均曾到南部活動
210,中山區,,51,2015/10/06/,,http://www.appledaily.com.tw/appledaily/article/supplement/20151006/36818628/applesearch/第6屆承德二手車展10/9開幕名車大降價展前速報,6,apl00211,第6屆承德二手車展10/9開幕 名車大降價 展前速報
211,中山區,杜鵑颱風過後多日，台北市堤外停車場經水利處連日趕工清淤完竣，已可供民眾停車，北市交通局今天宣布，停放於士林區、萬華區、大同區、松山區及中山區疏散門周邊道路紅、黃線等禁止停車處所車輛，請配合在明天上午8時前駛離，違反規定者將依「道路交通管理處罰條例」規定，予以拖吊移置並處以罰鍰。(生活中心/台北報導),52,2015/10/02/,,http://www.appledaily.com.tw/realtimenews/article/life/20151002/704037/applesearch/北市水門周邊紅黃線停車　限明早8時駛離,6,apl00212,北市水門周邊紅黃線停車　限明早8時駛離
212,中山區,台北市百坪宅曾是市場當紅炸子雞，但房市冷，內有持有稅、貸款兩大限制，大大影響買氣，據北市實價登錄資料，台北市百坪宅扣除預售屋交屋，截至今年8月，成屋交易僅剩49戶！ 據今年實價登錄資料，去年百坪豪宅全年成交116戶，但今年迄8月僅成交49戶，綜觀區域表現，去年以信義區25戶、大安區20戶最多，但今年則以大安區、中山區與內湖區表現較佳，其中大安區、中山區共佔26件最多，幾乎是豪宅成交的一半，不過，預估今年交易將在百戶內。  住商不動產企劃研究室主任徐佳馨分析，豪宅客戶偏愛優質區段，傳統大安、信義與中山區，中山區在屋齡較新的優勢下展現出實力，不過，新制上路後，百坪宅內有持有稅暴增，外有交易稅衝擊，勢必進入新一波的強弱淘汰賽。 徐佳馨指出，最新實價資料，文華苑與瑞安璞石等知名豪宅雖高價成交，看似買氣回春，但這些成交宅都有3大共通點，分別是「低於最高價」、「適用房屋稅舊制」與「位於精華區」，由於房地合一上路前，高資產族不乏使用公司行號購買不動產，適用舊制可是差很大，因此估計房地合一上路前高資產族的布局考量、央行放寬豪宅貸款下，百坪宅第4季交易量應能順利回溫。（于靜芳／台北報導）「建案搶先看」每周五中午12點半，360環景直擊～更多房地產新聞，請參考蘋果地產王粉絲團,53,2015/10/02/,,http://www.appledaily.com.tw/realtimenews/article/property/20151002/703811/applesearch/百坪豪宅買氣GG　今年僅成交49戶,6,apl00213,百坪豪宅買氣GG　今年僅成交49戶
